"net1","net2","mean_full","mean_pos","mean_neg","n_edges","subject","condition"
"SalVentAttn","Subcortex",0.2824814366477,0.333832671171083,-0.123778330151217,704,"sub-017","LSD"
"Limbic","Vis",0.0635825319930352,0.164219906920212,-0.125216510225718,348,"sub-017","LSD"
"Limbic","SomMot",0.0283328716655205,0.151311147579237,-0.147248828627473,420,"sub-017","LSD"
"Limbic","DorsAttn",0.0697127178391342,0.172310252983309,-0.144624707066024,312,"sub-017","LSD"
"Limbic","SalVentAttn",0.12462534398016,0.205376820270834,-0.144104978757656,264,"sub-017","LSD"
"Limbic","Limbic",0.196428851344188,0.246798468880838,-0.085641006861054,66,"sub-017","LSD"
"Limbic","Cont",0.142647721745126,0.206391141498422,-0.0878092573629465,360,"sub-017","LSD"
"Limbic","Default",0.143544952972148,0.231888299820563,-0.109129374727166,552,"sub-017","LSD"
"Limbic","Subcortex",0.161744724123066,0.223298327865497,-0.0797347982510853,384,"sub-017","LSD"
"Cont","Vis",0.01668102030292,0.201511503867115,-0.165617538828889,870,"sub-017","LSD"
"Cont","SomMot",-0.00822345129099588,0.200581530627675,-0.185413594398037,1050,"sub-017","LSD"
"Cont","DorsAttn",0.0594695488449155,0.25454938806103,-0.168123596907218,780,"sub-017","LSD"
"Cont","SalVentAttn",0.105260495623942,0.295298496145683,-0.165823122767364,660,"sub-017","LSD"
"Cont","Limbic",0.142647721745126,0.206391141498422,-0.0878092573629465,360,"sub-017","LSD"
"Cont","Cont",0.331729562321402,0.372058883281041,-0.102083133406604,435,"sub-017","LSD"
"Cont","Default",0.199205540046696,0.287220498701103,-0.134517844851265,1380,"sub-017","LSD"
"Cont","Subcortex",0.185460126961898,0.244124155712463,-0.0871550654671977,960,"sub-017","LSD"
"Default","Vis",0.0373692624780243,0.221035229718233,-0.177355665075975,1334,"sub-017","LSD"
"Default","SomMot",-0.0209581064016089,0.215374053988983,-0.209759776434316,1610,"sub-017","LSD"
"Default","DorsAttn",-0.0442565635594892,0.199902281462563,-0.206236770896789,1196,"sub-017","LSD"
"Default","SalVentAttn",0.0475032984581458,0.25325090722661,-0.199393832064011,1012,"sub-017","LSD"
"Default","Limbic",0.143544952972148,0.231888299820563,-0.109129374727166,552,"sub-017","LSD"
"Default","Cont",0.199205540046696,0.287220498701103,-0.134517844851265,1380,"sub-017","LSD"
"Default","Default",0.347573318250055,0.387985069794971,-0.115944603084397,1035,"sub-017","LSD"
"Default","Subcortex",0.252249661649248,0.300767809218216,-0.107339123476187,1472,"sub-017","LSD"
"Subcortex","Vis",0.182122862814909,0.254696697476403,-0.105455808223419,928,"sub-017","LSD"
"Subcortex","SomMot",0.188218722835055,0.265617130194591,-0.106426716340517,1120,"sub-017","LSD"
"Subcortex","DorsAttn",0.162868409415256,0.23349936203381,-0.112176829605229,832,"sub-017","LSD"
"Subcortex","SalVentAttn",0.2824814366477,0.333832671171083,-0.123778330151217,704,"sub-017","LSD"
"Subcortex","Limbic",0.161744724123066,0.223298327865497,-0.0797347982510853,384,"sub-017","LSD"
"Subcortex","Cont",0.185460126961898,0.244124155712463,-0.0871550654671977,960,"sub-017","LSD"
"Subcortex","Default",0.252249661649248,0.300767809218216,-0.107339123476187,1472,"sub-017","LSD"
"Subcortex","Subcortex",0.388964361693684,0.415926607845604,-0.0793798399822542,496,"sub-017","LSD"
"Vis","Vis",0.360868178689622,0.41757556274435,-0.11784764484215,406,"sub-017","PLCB"
"Vis","SomMot",0.225237370689174,0.265613284720734,-0.103589893135421,1015,"sub-017","PLCB"
"Vis","DorsAttn",0.103566724724738,0.20237670130403,-0.120145906231841,754,"sub-017","PLCB"
"Vis","SalVentAttn",0.134157172445863,0.189357565117359,-0.0857818921046287,638,"sub-017","PLCB"
"Vis","Limbic",0.0797236125192482,0.161604699485223,-0.0819390463622912,348,"sub-017","PLCB"
"Vis","Cont",-0.0562948511311896,0.166032512340084,-0.185010693140874,870,"sub-017","PLCB"
"Vis","Default",0.0770131666893954,0.21212281675188,-0.161037169134982,1334,"sub-017","PLCB"
"Vis","Subcortex",0.158822317197477,0.239990013187178,-0.146284970804836,928,"sub-017","PLCB"
"SomMot","Vis",0.225237370689174,0.265613284720734,-0.103589893135421,1015,"sub-017","PLCB"
"SomMot","SomMot",0.461152459112636,0.476721236749783,-0.0681859805503508,595,"sub-017","PLCB"
"SomMot","DorsAttn",0.221288426807684,0.271869635665659,-0.0768341526734116,910,"sub-017","PLCB"
"SomMot","SalVentAttn",0.293877370859976,0.348057885249814,-0.0957612219860974,770,"sub-017","PLCB"
"SomMot","Limbic",0.0972649166069995,0.167192633229787,-0.0881955492186534,420,"sub-017","PLCB"
"SomMot","Cont",-0.00751511627647617,0.167963283860634,-0.156424603716771,1050,"sub-017","PLCB"
"SomMot","Default",0.106464395231664,0.206565375255352,-0.141517946209308,1610,"sub-017","PLCB"
"SomMot","Subcortex",0.197974589541023,0.250161615118862,-0.106237583949313,1120,"sub-017","PLCB"
"DorsAttn","Vis",0.103566724724738,0.20237670130403,-0.120145906231841,754,"sub-017","PLCB"
"DorsAttn","SomMot",0.221288426807684,0.271869635665659,-0.0768341526734116,910,"sub-017","PLCB"
"DorsAttn","DorsAttn",0.38955303661895,0.409666707523716,-0.0572577956226384,325,"sub-017","PLCB"
"DorsAttn","SalVentAttn",0.28163960753921,0.320990840617651,-0.0739022351870636,572,"sub-017","PLCB"
"DorsAttn","Limbic",0.0819018369270197,0.172148053537044,-0.10663233836719,312,"sub-017","PLCB"
"DorsAttn","Cont",0.115917638688046,0.247353900095304,-0.130949730523371,780,"sub-017","PLCB"
"DorsAttn","Default",0.0146528195565763,0.169288710571752,-0.14739712102782,1196,"sub-017","PLCB"
"DorsAttn","Subcortex",0.156146167743053,0.199058494277235,-0.0798716281949466,832,"sub-017","PLCB"
"SalVentAttn","Vis",0.134157172445863,0.189357565117359,-0.0857818921046287,638,"sub-017","PLCB"
"SalVentAttn","SomMot",0.293877370859976,0.348057885249814,-0.0957612219860974,770,"sub-017","PLCB"
"SalVentAttn","DorsAttn",0.28163960753921,0.320990840617651,-0.0739022351870636,572,"sub-017","PLCB"
"SalVentAttn","SalVentAttn",0.506995109993392,0.528345866958797,-0.0881572404172651,231,"sub-017","PLCB"
"SalVentAttn","Limbic",0.131564677429453,0.202599414753849,-0.104829612355012,264,"sub-017","PLCB"
"SalVentAttn","Cont",0.0260751671296076,0.259274251984243,-0.224723848657453,660,"sub-017","PLCB"
"SalVentAttn","Default",-0.018262198371639,0.231507649514059,-0.246312929049885,1012,"sub-017","PLCB"
"SalVentAttn","Subcortex",0.212890486687895,0.271478843176956,-0.113999689237052,704,"sub-017","PLCB"
"Limbic","Vis",0.0797236125192482,0.161604699485223,-0.0819390463622912,348,"sub-017","PLCB"
"Limbic","SomMot",0.0972649166069995,0.167192633229787,-0.0881955492186534,420,"sub-017","PLCB"
"Limbic","DorsAttn",0.0819018369270197,0.172148053537044,-0.10663233836719,312,"sub-017","PLCB"
"Limbic","SalVentAttn",0.131564677429453,0.202599414753849,-0.104829612355012,264,"sub-017","PLCB"
"Limbic","Limbic",0.250083544117418,0.294666667770588,-0.0731441023680663,66,"sub-017","PLCB"
"Limbic","Cont",0.039136683737829,0.169856122925468,-0.135721786863818,360,"sub-017","PLCB"
"Limbic","Default",0.0908621069074441,0.219718665901482,-0.141341336965061,552,"sub-017","PLCB"
"Limbic","Subcortex",0.119959635201695,0.213547981677327,-0.135363911979399,384,"sub-017","PLCB"
"Cont","Vis",-0.0562948511311896,0.166032512340084,-0.185010693140874,870,"sub-017","PLCB"
"Cont","SomMot",-0.00751511627647617,0.167963283860634,-0.156424603716771,1050,"sub-017","PLCB"
"Cont","DorsAttn",0.115917638688046,0.247353900095304,-0.130949730523371,780,"sub-017","PLCB"
"Cont","SalVentAttn",0.0260751671296076,0.259274251984243,-0.224723848657453,660,"sub-017","PLCB"
"Cont","Limbic",0.039136683737829,0.169856122925468,-0.135721786863818,360,"sub-017","PLCB"
"Cont","Cont",0.364235108422795,0.40951721316803,-0.108843722731367,435,"sub-017","PLCB"
"Cont","Default",0.170154417987847,0.295846258465969,-0.127214082655514,1380,"sub-017","PLCB"
"Cont","Subcortex",0.132617676147787,0.237242292815428,-0.152058606413005,960,"sub-017","PLCB"
"Default","Vis",0.0770131666893954,0.21212281675188,-0.161037169134982,1334,"sub-017","PLCB"
"Default","SomMot",0.106464395231664,0.206565375255352,-0.141517946209308,1610,"sub-017","PLCB"
"Default","DorsAttn",0.0146528195565763,0.169288710571752,-0.14739712102782,1196,"sub-017","PLCB"
"Default","SalVentAttn",-0.018262198371639,0.231507649514059,-0.246312929049885,1012,"sub-017","PLCB"
"Default","Limbic",0.0908621069074441,0.219718665901482,-0.141341336965061,552,"sub-017","PLCB"
"Default","Cont",0.170154417987847,0.295846258465969,-0.127214082655514,1380,"sub-017","PLCB"
"Default","Default",0.287696241457102,0.379169953275303,-0.0989880857743802,1035,"sub-017","PLCB"
"Default","Subcortex",0.174066712525577,0.270521322615218,-0.122778361739217,1472,"sub-017","PLCB"
"Subcortex","Vis",0.158822317197477,0.239990013187178,-0.146284970804836,928,"sub-017","PLCB"
"Subcortex","SomMot",0.197974589541023,0.250161615118862,-0.106237583949313,1120,"sub-017","PLCB"
"Subcortex","DorsAttn",0.156146167743053,0.199058494277235,-0.0798716281949466,832,"sub-017","PLCB"
"Subcortex","SalVentAttn",0.212890486687895,0.271478843176956,-0.113999689237052,704,"sub-017","PLCB"
"Subcortex","Limbic",0.119959635201695,0.213547981677327,-0.135363911979399,384,"sub-017","PLCB"
"Subcortex","Cont",0.132617676147787,0.237242292815428,-0.152058606413005,960,"sub-017","PLCB"
"Subcortex","Default",0.174066712525577,0.270521322615218,-0.122778361739217,1472,"sub-017","PLCB"
"Subcortex","Subcortex",0.322581992267446,0.409937419060219,-0.112090191653219,496,"sub-017","PLCB"
"Vis","Vis",0.204947839491651,0.306489285330787,-0.105768984776107,406,"sub-018","LSD"
"Vis","SomMot",0.0181397578200803,0.189072311074041,-0.199933387474771,1015,"sub-018","LSD"
"Vis","DorsAttn",0.0803099483957161,0.209276981975396,-0.169093225491836,754,"sub-018","LSD"
"Vis","SalVentAttn",0.0299839581651759,0.154996375777715,-0.137157186261846,638,"sub-018","LSD"
"Vis","Limbic",0.0382594635279905,0.129516334707282,-0.0957133899054369,348,"sub-018","LSD"
"Vis","Cont",0.00981284387419229,0.120614866757029,-0.110001783740741,870,"sub-018","LSD"
"Vis","Default",0.0396651879586599,0.144473322631705,-0.107898611761511,1334,"sub-018","LSD"
"Vis","Subcortex",0.00846413348453113,0.128581596563723,-0.116944847791982,928,"sub-018","LSD"
"SomMot","Vis",0.0181397578200803,0.189072311074041,-0.199933387474771,1015,"sub-018","LSD"
"SomMot","SomMot",0.633166567188888,0.633166567188888,NA,595,"sub-018","LSD"
"SomMot","DorsAttn",0.343915063289472,0.346471907004492,-0.0413160564401876,910,"sub-018","LSD"
"SomMot","SalVentAttn",0.379434429593625,0.399511449874474,-0.115798737333974,770,"sub-018","LSD"
"SomMot","Limbic",0.0441680882695756,0.139237804304932,-0.105727108178808,420,"sub-018","LSD"
"SomMot","Cont",-0.00265451866057922,0.158042600297342,-0.173454403446896,1050,"sub-018","LSD"
"SomMot","Default",-0.038339047709924,0.174797090050069,-0.186793196349919,1610,"sub-018","LSD"
"SomMot","Subcortex",0.0992583398807665,0.164619305286386,-0.0940530666369138,1120,"sub-018","LSD"
"DorsAttn","Vis",0.0803099483957161,0.209276981975396,-0.169093225491836,754,"sub-018","LSD"
"DorsAttn","SomMot",0.343915063289472,0.346471907004492,-0.0413160564401876,910,"sub-018","LSD"
"DorsAttn","DorsAttn",0.426677103085849,0.426677103085849,NA,325,"sub-018","LSD"
"DorsAttn","SalVentAttn",0.231833108675046,0.255590456173032,-0.0679619907043089,572,"sub-018","LSD"
"DorsAttn","Limbic",0.0391915719078581,0.164926390002712,-0.136837173424938,312,"sub-018","LSD"
"DorsAttn","Cont",0.0914440874556036,0.226224076624503,-0.154675892765864,780,"sub-018","LSD"
"DorsAttn","Default",-0.018476691774027,0.179935399682415,-0.204668913740445,1196,"sub-018","LSD"
"DorsAttn","Subcortex",0.0455773902990697,0.132187324517668,-0.107212892325766,832,"sub-018","LSD"
"SalVentAttn","Vis",0.0299839581651759,0.154996375777715,-0.137157186261846,638,"sub-018","LSD"
"SalVentAttn","SomMot",0.379434429593625,0.399511449874474,-0.115798737333974,770,"sub-018","LSD"
"SalVentAttn","DorsAttn",0.231833108675046,0.255590456173032,-0.0679619907043089,572,"sub-018","LSD"
"SalVentAttn","SalVentAttn",0.474556915293038,0.481422670016221,-0.0472404436688628,231,"sub-018","LSD"
"SalVentAttn","Limbic",-0.000649343481142402,0.109144711426589,-0.112119643501969,264,"sub-018","LSD"
"SalVentAttn","Cont",0.118750906504275,0.226710233742347,-0.13315419038456,660,"sub-018","LSD"
"SalVentAttn","Default",-0.0398004215266633,0.197887722949923,-0.193871889770444,1012,"sub-018","LSD"
"SalVentAttn","Subcortex",0.141864407936195,0.180554289311944,-0.0740034348799009,704,"sub-018","LSD"
"Limbic","Vis",0.0382594635279905,0.129516334707282,-0.0957133899054369,348,"sub-018","LSD"
"Limbic","SomMot",0.0441680882695756,0.139237804304932,-0.105727108178808,420,"sub-018","LSD"
"Limbic","DorsAttn",0.0391915719078581,0.164926390002712,-0.136837173424938,312,"sub-018","LSD"
"Limbic","SalVentAttn",-0.0006493434811424,0.109144711426589,-0.112119643501969,264,"sub-018","LSD"
"Limbic","Limbic",0.147535055383589,0.228432766129736,-0.127517161153311,66,"sub-018","LSD"
"Limbic","Cont",-0.0271807667994819,0.152481366090921,-0.155510861721198,360,"sub-018","LSD"
"Limbic","Default",0.0690045237805882,0.170284059305675,-0.110652139738786,552,"sub-018","LSD"
"Limbic","Subcortex",0.0758760624041018,0.170319589750488,-0.1086520602573,384,"sub-018","LSD"
"Cont","Vis",0.00981284387419229,0.120614866757029,-0.110001783740741,870,"sub-018","LSD"
"Cont","SomMot",-0.00265451866057922,0.158042600297342,-0.173454403446896,1050,"sub-018","LSD"
"Cont","DorsAttn",0.0914440874556036,0.226224076624503,-0.154675892765864,780,"sub-018","LSD"
"Cont","SalVentAttn",0.118750906504275,0.226710233742347,-0.13315419038456,660,"sub-018","LSD"
"Cont","Limbic",-0.0271807667994819,0.152481366090921,-0.155510861721198,360,"sub-018","LSD"
"Cont","Cont",0.206287985493718,0.317111240461366,-0.133431898893091,435,"sub-018","LSD"
"Cont","Default",0.0269109849773573,0.212683723196069,-0.175162538138004,1380,"sub-018","LSD"
"Cont","Subcortex",0.0544769502465022,0.159471557292999,-0.121293965728274,960,"sub-018","LSD"
"Default","Vis",0.0396651879586599,0.144473322631705,-0.107898611761511,1334,"sub-018","LSD"
"Default","SomMot",-0.038339047709924,0.174797090050069,-0.186793196349919,1610,"sub-018","LSD"
"Default","DorsAttn",-0.018476691774027,0.179935399682415,-0.204668913740445,1196,"sub-018","LSD"
"Default","SalVentAttn",-0.0398004215266633,0.197887722949923,-0.193871889770444,1012,"sub-018","LSD"
"Default","Limbic",0.0690045237805882,0.170284059305675,-0.110652139738786,552,"sub-018","LSD"
"Default","Cont",0.0269109849773573,0.212683723196069,-0.175162538138004,1380,"sub-018","LSD"
"Default","Default",0.141062866056876,0.29922427301779,-0.149260812474116,1035,"sub-018","LSD"
"Default","Subcortex",0.0455212526755873,0.138831862796392,-0.103413671767673,1472,"sub-018","LSD"
"Subcortex","Vis",0.00846413348453113,0.128581596563723,-0.116944847791982,928,"sub-018","LSD"
"Subcortex","SomMot",0.0992583398807665,0.164619305286386,-0.0940530666369138,1120,"sub-018","LSD"
"Subcortex","DorsAttn",0.0455773902990697,0.132187324517668,-0.107212892325767,832,"sub-018","LSD"
"Subcortex","SalVentAttn",0.141864407936195,0.180554289311944,-0.0740034348799009,704,"sub-018","LSD"
"Subcortex","Limbic",0.0758760624041018,0.170319589750488,-0.1086520602573,384,"sub-018","LSD"
"Subcortex","Cont",0.0544769502465022,0.159471557292999,-0.121293965728274,960,"sub-018","LSD"
"Subcortex","Default",0.0455212526755873,0.138831862796392,-0.103413671767673,1472,"sub-018","LSD"
"Subcortex","Subcortex",0.233958806535294,0.287530313347958,-0.115067677244182,496,"sub-018","LSD"
"Vis","Vis",0.310417313599288,0.391582961533022,-0.157637922818577,406,"sub-018","PLCB"
"Vis","SomMot",0.0928541619534468,0.191830464231486,-0.132237106130482,1015,"sub-018","PLCB"
"Vis","DorsAttn",0.118890611296396,0.202417000850904,-0.100366161284186,754,"sub-018","PLCB"
"Vis","SalVentAttn",0.0269393501437004,0.140310282709126,-0.133669470990653,638,"sub-018","PLCB"
"Vis","Limbic",0.0741994205161868,0.152625499023633,-0.0910555306245036,348,"sub-018","PLCB"
"Vis","Cont",-0.0393859982687193,0.119215191137538,-0.135836629164576,870,"sub-018","PLCB"
"Vis","Default",0.054006108432413,0.166417313555071,-0.120306486891633,1334,"sub-018","PLCB"
"Vis","Subcortex",0.0612888473268231,0.177858127024949,-0.134790114477538,928,"sub-018","PLCB"
"SomMot","Vis",0.0928541619534469,0.191830464231486,-0.132237106130482,1015,"sub-018","PLCB"
"SomMot","SomMot",0.491118397068643,0.496431704896336,-0.030471321349819,595,"sub-018","PLCB"
"SomMot","DorsAttn",0.186716904539208,0.267405741292519,-0.111083132137961,910,"sub-018","PLCB"
"SomMot","SalVentAttn",0.300728799911612,0.339586571414397,-0.0759757071570524,770,"sub-018","PLCB"
"SomMot","Limbic",-0.0495670565000897,0.110812109370662,-0.128900522891672,420,"sub-018","PLCB"
"SomMot","Cont",-0.0275256242041004,0.125706511278392,-0.15313879592545,1050,"sub-018","PLCB"
"SomMot","Default",-0.0196947185571982,0.12722384696072,-0.13385660611196,1610,"sub-018","PLCB"
"SomMot","Subcortex",0.143398475711765,0.194001660662963,-0.0811224516930655,1120,"sub-018","PLCB"
"DorsAttn","Vis",0.118890611296396,0.202417000850904,-0.100366161284186,754,"sub-018","PLCB"
"DorsAttn","SomMot",0.186716904539208,0.267405741292519,-0.111083132137961,910,"sub-018","PLCB"
"DorsAttn","DorsAttn",0.326542001723991,0.364150001861192,-0.0723714283027507,325,"sub-018","PLCB"
"DorsAttn","SalVentAttn",0.182763849487609,0.249630728848828,-0.0980770438295117,572,"sub-018","PLCB"
"DorsAttn","Limbic",0.0546298630541512,0.167638728952208,-0.123756032702286,312,"sub-018","PLCB"
"DorsAttn","Cont",0.128865265298822,0.239921376316865,-0.130265660409945,780,"sub-018","PLCB"
"DorsAttn","Default",0.0310074828119201,0.160867373654553,-0.126748236433945,1196,"sub-018","PLCB"
"DorsAttn","Subcortex",0.127936213414831,0.198319206716368,-0.103529506824244,832,"sub-018","PLCB"
"SalVentAttn","Vis",0.0269393501437004,0.140310282709126,-0.133669470990653,638,"sub-018","PLCB"
"SalVentAttn","SomMot",0.300728799911612,0.339586571414397,-0.0759757071570524,770,"sub-018","PLCB"
"SalVentAttn","DorsAttn",0.182763849487609,0.249630728848828,-0.0980770438295117,572,"sub-018","PLCB"
"SalVentAttn","SalVentAttn",0.499750010193487,0.519392775150521,-0.128818468431582,231,"sub-018","PLCB"
"SalVentAttn","Limbic",-0.0212604168808888,0.130457012813455,-0.140174077992671,264,"sub-018","PLCB"
"SalVentAttn","Cont",0.11636216185931,0.245266138684414,-0.137961900525356,660,"sub-018","PLCB"
"SalVentAttn","Default",-0.0157330174935838,0.180821816868618,-0.162132480328879,1012,"sub-018","PLCB"
"SalVentAttn","Subcortex",0.181147291749884,0.238212018822342,-0.0831765240497393,704,"sub-018","PLCB"
"Limbic","Vis",0.0741994205161868,0.152625499023633,-0.0910555306245036,348,"sub-018","PLCB"
"Limbic","SomMot",-0.0495670565000897,0.110812109370662,-0.128900522891672,420,"sub-018","PLCB"
"Limbic","DorsAttn",0.0546298630541512,0.167638728952208,-0.123756032702286,312,"sub-018","PLCB"
"Limbic","SalVentAttn",-0.0212604168808888,0.130457012813455,-0.140174077992671,264,"sub-018","PLCB"
"Limbic","Limbic",0.225390024382073,0.298860398887203,-0.105226660891015,66,"sub-018","PLCB"
"Limbic","Cont",0.0659299314000032,0.18637622621585,-0.134813893293075,360,"sub-018","PLCB"
"Limbic","Default",0.162503840325121,0.229442940843544,-0.106469636303453,552,"sub-018","PLCB"
"Limbic","Subcortex",0.122899741396683,0.193346681127344,-0.100692719487589,384,"sub-018","PLCB"
"Cont","Vis",-0.0393859982687193,0.119215191137538,-0.135836629164576,870,"sub-018","PLCB"
"Cont","SomMot",-0.0275256242041004,0.125706511278392,-0.15313879592545,1050,"sub-018","PLCB"
"Cont","DorsAttn",0.128865265298822,0.239921376316865,-0.130265660409945,780,"sub-018","PLCB"
"Cont","SalVentAttn",0.11636216185931,0.245266138684414,-0.137961900525356,660,"sub-018","PLCB"
"Cont","Limbic",0.0659299314000032,0.18637622621585,-0.134813893293075,360,"sub-018","PLCB"
"Cont","Cont",0.244497307729035,0.339233061291155,-0.157273598944055,435,"sub-018","PLCB"
"Cont","Default",0.0823673018355529,0.225729355463774,-0.14967791969172,1380,"sub-018","PLCB"
"Cont","Subcortex",0.127833472121801,0.180520444185583,-0.0842936562397078,960,"sub-018","PLCB"
"Default","Vis",0.054006108432413,0.166417313555071,-0.120306486891633,1334,"sub-018","PLCB"
"Default","SomMot",-0.0196947185571982,0.12722384696072,-0.13385660611196,1610,"sub-018","PLCB"
"Default","DorsAttn",0.0310074828119201,0.160867373654553,-0.126748236433945,1196,"sub-018","PLCB"
"Default","SalVentAttn",-0.0157330174935838,0.180821816868618,-0.162132480328879,1012,"sub-018","PLCB"
"Default","Limbic",0.162503840325121,0.229442940843544,-0.106469636303453,552,"sub-018","PLCB"
"Default","Cont",0.0823673018355529,0.225729355463774,-0.14967791969172,1380,"sub-018","PLCB"
"Default","Default",0.255903395176904,0.354658782692069,-0.153857764960645,1035,"sub-018","PLCB"
"Default","Subcortex",0.11815711586587,0.199390804699102,-0.0995491702071909,1472,"sub-018","PLCB"
"Subcortex","Vis",0.0612888473268231,0.177858127024949,-0.134790114477538,928,"sub-018","PLCB"
"Subcortex","SomMot",0.143398475711765,0.194001660662963,-0.0811224516930655,1120,"sub-018","PLCB"
"Subcortex","DorsAttn",0.127936213414831,0.198319206716368,-0.103529506824244,832,"sub-018","PLCB"
"Subcortex","SalVentAttn",0.181147291749884,0.238212018822342,-0.0831765240497393,704,"sub-018","PLCB"
"Subcortex","Limbic",0.122899741396683,0.193346681127344,-0.100692719487589,384,"sub-018","PLCB"
"Subcortex","Cont",0.127833472121801,0.180520444185583,-0.0842936562397078,960,"sub-018","PLCB"
"Subcortex","Default",0.11815711586587,0.199390804699102,-0.0995491702071909,1472,"sub-018","PLCB"
"Subcortex","Subcortex",0.346055767394748,0.35876328275733,-0.0614318918987187,496,"sub-018","PLCB"
"Vis","Vis",0.512890712093838,0.521391037110917,-0.0537976223781508,406,"sub-019","LSD"
"Vis","SomMot",0.45768893145657,0.458203584721902,-0.0641694795900486,1015,"sub-019","LSD"
"Vis","DorsAttn",0.412954538693649,0.436141225261425,-0.0936394314689667,754,"sub-019","LSD"
"Vis","SalVentAttn",0.323911955563142,0.372211337654267,-0.141372091914695,638,"sub-019","LSD"
"Vis","Limbic",-0.086170797461297,0.119290390849066,-0.172548358261164,348,"sub-019","LSD"
"Vis","Cont",0.101821486023245,0.236361902908129,-0.146154968627326,870,"sub-019","LSD"
"Vis","Default",-0.00992546280416406,0.201906345405893,-0.179448083949324,1334,"sub-019","LSD"
"Vis","Subcortex",0.170099339750175,0.241762835981499,-0.111980379458231,928,"sub-019","LSD"
"SomMot","Vis",0.45768893145657,0.458203584721902,-0.0641694795900486,1015,"sub-019","LSD"
"SomMot","SomMot",0.682044589442254,0.682044589442254,NA,595,"sub-019","LSD"
"SomMot","DorsAttn",0.469171164509826,0.481911383669867,-0.0701647799319415,910,"sub-019","LSD"
"SomMot","SalVentAttn",0.468766342211014,0.518399886302066,-0.164061344949895,770,"sub-019","LSD"
"SomMot","Limbic",-0.109198432310706,0.0850105976728334,-0.180682537809533,420,"sub-019","LSD"
"SomMot","Cont",0.115385751060722,0.249202686611386,-0.16897523698444,1050,"sub-019","LSD"
"SomMot","Default",-0.0124919820722356,0.219361787222941,-0.193107349313229,1610,"sub-019","LSD"
"SomMot","Subcortex",0.220561023350878,0.279113979510992,-0.113576504916119,1120,"sub-019","LSD"
"DorsAttn","Vis",0.412954538693649,0.436141225261425,-0.0936394314689667,754,"sub-019","LSD"
"DorsAttn","SomMot",0.469171164509826,0.481911383669867,-0.0701647799319415,910,"sub-019","LSD"
"DorsAttn","DorsAttn",0.487552478614288,0.50806420171063,-0.0979639806813088,325,"sub-019","LSD"
"DorsAttn","SalVentAttn",0.33142900099689,0.394404738505651,-0.168440915478904,572,"sub-019","LSD"
"DorsAttn","Limbic",-0.137356448361987,0.0989989474473917,-0.199555236732877,312,"sub-019","LSD"
"DorsAttn","Cont",0.123148538192882,0.282218729604984,-0.165704553071692,780,"sub-019","LSD"
"DorsAttn","Default",-0.0752239824719406,0.203039438358597,-0.229734360488377,1196,"sub-019","LSD"
"DorsAttn","Subcortex",0.118338799420743,0.220341209472386,-0.120486120499371,832,"sub-019","LSD"
"SalVentAttn","Vis",0.323911955563142,0.372211337654267,-0.141372091914695,638,"sub-019","LSD"
"SalVentAttn","SomMot",0.468766342211014,0.518399886302066,-0.164061344949895,770,"sub-019","LSD"
"SalVentAttn","DorsAttn",0.33142900099689,0.394404738505651,-0.168440915478904,572,"sub-019","LSD"
"SalVentAttn","SalVentAttn",0.484153440190197,0.539427797535779,-0.132592020718399,231,"sub-019","LSD"
"SalVentAttn","Limbic",-0.0611333979076915,0.133811899854658,-0.187847841453219,264,"sub-019","LSD"
"SalVentAttn","Cont",0.210050689274754,0.312814238945939,-0.13635094504732,660,"sub-019","LSD"
"SalVentAttn","Default",0.0770791813740996,0.250195001217664,-0.167927217593045,1012,"sub-019","LSD"
"SalVentAttn","Subcortex",0.262012606858952,0.3271277204168,-0.117930919823248,704,"sub-019","LSD"
"Limbic","Vis",-0.086170797461297,0.119290390849066,-0.172548358261164,348,"sub-019","LSD"
"Limbic","SomMot",-0.109198432310706,0.0850105976728334,-0.180682537809533,420,"sub-019","LSD"
"Limbic","DorsAttn",-0.137356448361987,0.0989989474473917,-0.199555236732877,312,"sub-019","LSD"
"Limbic","SalVentAttn",-0.0611333979076915,0.133811899854658,-0.187847841453219,264,"sub-019","LSD"
"Limbic","Limbic",0.197653937852077,0.27608087826561,-0.0936461265410483,66,"sub-019","LSD"
"Limbic","Cont",0.03053826390279,0.156066771241403,-0.126372370270476,360,"sub-019","LSD"
"Limbic","Default",0.118320364947825,0.200831624996981,-0.115461538524782,552,"sub-019","LSD"
"Limbic","Subcortex",0.0352045465904878,0.162626180312497,-0.139410284806339,384,"sub-019","LSD"
"Cont","Vis",0.101821486023245,0.236361902908129,-0.146154968627326,870,"sub-019","LSD"
"Cont","SomMot",0.115385751060722,0.249202686611386,-0.16897523698444,1050,"sub-019","LSD"
"Cont","DorsAttn",0.123148538192882,0.282218729604984,-0.165704553071692,780,"sub-019","LSD"
"Cont","SalVentAttn",0.210050689274754,0.312814238945939,-0.13635094504732,660,"sub-019","LSD"
"Cont","Limbic",0.03053826390279,0.156066771241403,-0.126372370270476,360,"sub-019","LSD"
"Cont","Cont",0.277888456328085,0.368286349200928,-0.142403045600199,435,"sub-019","LSD"
"Cont","Default",0.10524833659022,0.264928939878733,-0.158838815002322,1380,"sub-019","LSD"
"Cont","Subcortex",0.13439104978674,0.225679358759449,-0.110093731714882,960,"sub-019","LSD"
"Default","Vis",-0.00992546280416406,0.201906345405893,-0.179448083949324,1334,"sub-019","LSD"
